UserID,Date,TimeSpentSeconds,Device,VisitFrequency,ProductType,ProductDescription
226,2021-02-17 01:00:00,395,Tablet,17,Skincare, Face Mask
227,2021-02-17 02:00:00,232,Mobile,5,Jeans, Skinny Jeans
227,2021-02-17 03:00:00,206,Desktop,15,T-Shirts, V-Neck T-Shirt
227,2021-02-17 04:00:00,158,Desktop,17,Dresses, Wrap Dress
227,2021-02-17 05:00:00,109,Desktop,12,Heels, Ankle-strap Heels
227,2021-02-17 06:00:00,244,Mobile,6,Sweaters, Turtleneck Sweater
228,2021-02-17 07:00:00,41,Tablet,7,Shorts, Denim Shorts
228,2021-02-17 08:00:00,480,Mobile,6,Boots, Ankle Boots
228,2021-02-17 09:00:00,118,Mobile,3,Scarves, Silk Scarf
228,2021-02-17 10:00:00,129,Desktop,3,Pants, Cargo Pants
228,2021-02-17 11:00:00,153,Mobile,19,Jeans, Bootcut Jeans
229,2021-02-17 12:00:00,561,Desktop,13,Makeup, Blush
229,2021-02-17 13:00:00,195,Desktop,9,Accessories, Necktie
229,2021-02-17 14:00:00,322,Desktop,19,Boots, Combat Boots
229,2021-02-17 15:00:00,364,Desktop,4,Jeans, Straight Jeans
229,2021-02-17 16:00:00,396,Desktop,3,Belts, Studded Belt
230,2021-02-17 17:00:00,9,Desktop,8,Heels, Wedge Heels
230,2021-02-17 18:00:00,201,Desktop,12,Belts, Studded Belt
230,2021-02-17 19:00:00,184,Desktop,14,Shirts, Casual Shirt
230,2021-02-17 20:00:00,312,Desktop,2,Scarves, Infinity Scarf
230,2021-02-17 21:00:00,129,Mobile,6,Suits, Single-Breasted Suit
231,2021-02-17 22:00:00,372,Mobile,2,Dresses, Maxi Dress
231,2021-02-17 23:00:00,155,Desktop,14,Jewelry, Earrings
231,2021-02-18 00:00:00,192,Mobile,10,Hoodies, Zip-Up Hoodie
231,2021-02-18 01:00:00,445,Desktop,4,Boots, Knee-high Boots
231,2021-02-18 02:00:00,321,Mobile,16,Ties, Knit Tie
232,2021-02-18 03:00:00,117,Mobile,3,Shorts, Denim Shorts
232,2021-02-18 04:00:00,67,Desktop,15,Hats, Baseball Cap
232,2021-02-18 05:00:00,427,Desktop,12,Hats, Trucker Hat
232,2021-02-18 06:00:00,90,Desktop,10,Makeup, Eyeshadow
232,2021-02-18 07:00:00,434,Mobile,19,T-Shirts, V-Neck T-Shirt
233,2021-02-18 08:00:00,43,Desktop,6,Dresses, Evening Dress
233,2021-02-18 09:00:00,443,Desktop,9,T-Shirts, Plain T-Shirt
233,2021-02-18 10:00:00,83,Mobile,5,Sunglasses, Aviator Sunglasses
233,2021-02-18 11:00:00,102,Desktop,1,Sweaters, Turtleneck Sweater
233,2021-02-18 12:00:00,400,Desktop,13,Dresses, Evening Dress
234,2021-02-18 13:00:00,166,Tablet,1,Watches, Analog Watch
234,2021-02-18 14:00:00,482,Desktop,6,Sweaters, Crewneck Sweater
234,2021-02-18 15:00:00,220,Mobile,9,Hats, Beanie
234,2021-02-18 16:00:00,177,Mobile,13,Shorts, Cargo Shorts
234,2021-02-18 17:00:00,218,Desktop,6,Scarves, Plaid Scarf
235,2021-02-18 18:00:00,47,Desktop,16,Sunglasses, Aviator Sunglasses
235,2021-02-18 19:00:00,204,Mobile,17,Pants, Dress Pants
235,2021-02-18 20:00:00,185,Desktop,19,Jewelry, Earrings
235,2021-02-18 21:00:00,473,Mobile,11,Pants, Chinos
235,2021-02-18 22:00:00,224,Desktop,4,Shirts, Graphic Shirt
236,2021-02-18 23:00:00,369,Mobile,1,Dresses, Wrap Dress
236,2021-02-19 00:00:00,470,Desktop,19,Jeans, Bootcut Jeans
236,2021-02-19 01:00:00,75,Desktop,6,Sunglasses, Cat-Eye Sunglasses
236,2021-02-19 02:00:00,379,Desktop,10,Suits, Single-Breasted Suit
236,2021-02-19 03:00:00,451,Mobile,5,Belts, Braided Belt
237,2021-02-19 04:00:00,56,Desktop,16,Sweaters, Crewneck Sweater
237,2021-02-19 05:00:00,423,Mobile,18,Jackets, Leather Jacket
237,2021-02-19 06:00:00,112,Desktop,11,Backpacks, Canvas Backpack
237,2021-02-19 07:00:00,222,Desktop,7,Heels, Platform Heels
237,2021-02-19 08:00:00,354,Desktop,4,Jeans, Straight Jeans
238,2021-02-19 09:00:00,466,Mobile,9,Sneakers, Classic Sneakers
238,2021-02-19 10:00:00,148,Desktop,10,T-Shirts, V-Neck T-Shirt
238,2021-02-19 11:00:00,565,Mobile,13,Backpacks, Daypack
238,2021-02-19 12:00:00,308,Desktop,4,Bags, Tote Bag
238,2021-02-19 13:00:00,156,Desktop,18,Bags, Satchel Bag
239,2021-02-19 14:00:00,451,Mobile,3,Swimwear, Swim Trunks
239,2021-02-19 15:00:00,159,Desktop,13,Gloves, Touchscreen Gloves
239,2021-02-19 16:00:00,380,Mobile,7,Gloves, Leather Gloves
239,2021-02-19 17:00:00,410,Desktop,12,Sandals, Platform Sandals
239,2021-02-19 18:00:00,534,Mobile,18,Scarves, Plaid Scarf
240,2021-02-19 19:00:00,379,Mobile,4,Belts, Leather Belt
240,2021-02-19 20:00:00,352,Desktop,11,Backpacks, Laptop Backpack
240,2021-02-19 21:00:00,35,Desktop,13,Sweaters, Crewneck Sweater
240,2021-02-19 22:00:00,506,Desktop,17,Shorts, Athletic Shorts
240,2021-02-19 23:00:00,262,Desktop,8,Belts, Studded Belt
241,2021-02-20 00:00:00,24,Desktop,6,Shorts, Athletic Shorts
241,2021-02-20 01:00:00,211,Desktop,14,Accessories, Pocket Square
241,2021-02-20 02:00:00,288,Desktop,5,Heels, Platform Heels
241,2021-02-20 03:00:00,416,Desktop,2,Skincare, Serum
241,2021-02-20 04:00:00,439,Mobile,1,Makeup, Eyeshadow
242,2021-02-20 05:00:00,575,Mobile,19,Sneakers, High-Top Sneakers
242,2021-02-20 06:00:00,350,Mobile,2,Makeup, Blush
242,2021-02-20 07:00:00,369,Desktop,14,Hoodies, Zip-Up Hoodie
242,2021-02-20 08:00:00,43,Mobile,1,Hoodies, Fleece Hoodie
242,2021-02-20 09:00:00,576,Mobile,3,Ties, Skinny Tie
243,2021-02-20 10:00:00,487,Desktop,3,Suits, Business Suit
243,2021-02-20 11:00:00,299,Mobile,10,Boots, Combat Boots
243,2021-02-20 12:00:00,190,Tablet,19,T-Shirts, Plain T-Shirt
243,2021-02-20 13:00:00,250,Desktop,13,Hoodies, Zip-Up Hoodie
243,2021-02-20 14:00:00,40,Mobile,15,Jewelry, Earrings
244,2021-02-20 15:00:00,286,Mobile,9,Hats, Baseball Cap
244,2021-02-20 16:00:00,173,Desktop,4,Hoodies, Fleece Hoodie
244,2021-02-20 17:00:00,245,Mobile,12,Hoodies, Graphic Hoodie
244,2021-02-20 18:00:00,416,Tablet,2,Watches, Sports Watch
244,2021-02-20 19:00:00,190,Tablet,18,Dresses, Summer Dress
245,2021-02-20 20:00:00,124,Desktop,16,Sunglasses, Round Sunglasses
245,2021-02-20 21:00:00,8,Desktop,6,Ties, Skinny Tie
245,2021-02-20 22:00:00,596,Mobile,3,Hoodies, Graphic Hoodie
245,2021-02-20 23:00:00,532,Desktop,14,Sandals, Flat Sandals
245,2021-02-21 00:00:00,300,Desktop,14,Skincare, Moisturizer
246,2021-02-21 01:00:00,557,Desktop,3,Dresses, Summer Dress
246,2021-02-21 02:00:00,564,Desktop,4,Belts, Studded Belt
246,2021-02-21 03:00:00,351,Tablet,3,Ties, Knit Tie
246,2021-02-21 04:00:00,193,Tablet,19,Belts, Leather Belt
246,2021-02-21 05:00:00,399,Desktop,7,Jeans, Straight Jeans
247,2021-02-21 06:00:00,28,Desktop,12,Jewelry, Necklace
247,2021-02-21 07:00:00,123,Mobile,1,Heels, Stiletto Heels
247,2021-02-21 08:00:00,427,Mobile,6,Scarves, Infinity Scarf
247,2021-02-21 09:00:00,504,Desktop,14,Belts, Webbed Belt
247,2021-02-21 10:00:00,181,Mobile,14,Bags, Crossbody Bag
248,2021-02-21 11:00:00,528,Desktop,4,Shorts, Cargo Shorts
248,2021-02-21 12:00:00,521,Tablet,17,Heels, Wedge Heels
248,2021-02-21 13:00:00,48,Mobile,7,T-Shirts, Pocket T-Shirt
248,2021-02-21 14:00:00,175,Mobile,14,Sunglasses, Aviator Sunglasses
248,2021-02-21 15:00:00,118,Mobile,6,Jeans, Distressed Jeans
249,2021-02-21 16:00:00,361,Tablet,16,Jewelry, Bracelet
249,2021-02-21 17:00:00,292,Desktop,4,Dresses, Evening Dress
249,2021-02-21 18:00:00,82,Desktop,1,Shirts, Printed Shirt
249,2021-02-21 19:00:00,594,Desktop,18,Shirts, Graphic Shirt
249,2021-02-21 20:00:00,485,Mobile,3,Suits, Double-Breasted Suit
250,2021-02-21 21:00:00,406,Desktop,11,Boots, Knee-high Boots
250,2021-02-21 22:00:00,331,Desktop,4,Jeans, Skinny Jeans
250,2021-02-21 23:00:00,428,Desktop,16,T-Shirts, Pocket T-Shirt
250,2021-02-22 00:00:00,416,Desktop,18,Accessories, Pocket Square
250,2021-02-22 01:00:00,468,Desktop,3,Boots, Chelsea Boots
251,2021-02-22 02:00:00,526,Desktop,16,Gloves, Knit Gloves
251,2021-02-22 03:00:00,103,Tablet,14,Accessories, Pocket Square
251,2021-02-22 04:00:00,436,Mobile,4,Hoodies, Athletic Hoodie
251,2021-02-22 05:00:00,449,Tablet,5,Boots, Combat Boots
251,2021-02-22 06:00:00,510,Tablet,12,Scarves, Plaid Scarf
252,2021-02-22 07:00:00,27,Tablet,9,Shorts, Bermuda Shorts
252,2021-02-22 08:00:00,166,Mobile,18,Shirts, Casual Shirt
252,2021-02-22 09:00:00,387,Mobile,19,Accessories, Pocket Square
252,2021-02-22 10:00:00,269,Mobile,13,Sweaters, Cardigan
252,2021-02-22 11:00:00,291,Mobile,16,Boots, Knee-high Boots
253,2021-02-22 12:00:00,9,Mobile,3,Backpacks, Laptop Backpack
253,2021-02-22 13:00:00,64,Mobile,1,Swimwear, Swim Briefs
253,2021-02-22 14:00:00,331,Mobile,14,Heels, Ankle-strap Heels
253,2021-02-22 15:00:00,399,Mobile,17,Skincare, Face Mask
253,2021-02-22 16:00:00,383,Desktop,19,Ties, Bowtie
254,2021-02-22 17:00:00,228,Mobile,14,Sweaters, Cable Knit Sweater
254,2021-02-22 18:00:00,558,Desktop,17,Sweaters, Cable Knit Sweater
254,2021-02-22 19:00:00,97,Mobile,1,Heels, Platform Heels
254,2021-02-22 20:00:00,594,Desktop,18,Ties, Woven Tie
254,2021-02-22 21:00:00,255,Mobile,15,Gloves, Touchscreen Gloves
255,2021-02-22 22:00:00,477,Desktop,5,Scarves, Infinity Scarf
255,2021-02-22 23:00:00,215,Mobile,16,Ties, Woven Tie
255,2021-02-23 00:00:00,314,Mobile,12,Backpacks, Daypack
255,2021-02-23 01:00:00,249,Mobile,15,Bags, Clutch Bag
255,2021-02-23 02:00:00,113,Desktop,13,Jeans, Bootcut Jeans
256,2021-02-23 03:00:00,516,Desktop,17,Hats, Wide Brim Hat
256,2021-02-23 04:00:00,417,Mobile,8,Swimwear, Board Shorts
256,2021-02-23 05:00:00,536,Mobile,15,Jackets, Windbreaker
256,2021-02-23 06:00:00,582,Desktop,13,Jackets, Bomber Jacket
256,2021-02-23 07:00:00,542,Desktop,15,Accessories, Cufflinks
257,2021-02-23 08:00:00,124,Mobile,15,Skincare, Moisturizer
257,2021-02-23 09:00:00,325,Mobile,10,Accessories, Cufflinks
257,2021-02-23 10:00:00,455,Tablet,19,Heels, Wedge Heels
257,2021-02-23 11:00:00,10,Desktop,14,Shorts, Chino Shorts
257,2021-02-23 12:00:00,481,Desktop,4,Dresses, Cocktail Dress
258,2021-02-23 13:00:00,453,Mobile,8,Ties, Knit Tie
258,2021-02-23 14:00:00,450,Mobile,16,Backpacks, Daypack
258,2021-02-23 15:00:00,160,Desktop,1,Shirts, Casual Shirt
258,2021-02-23 16:00:00,329,Mobile,3,Hoodies, Graphic Hoodie
258,2021-02-23 17:00:00,553,Desktop,12,Sneakers, High-Top Sneakers
259,2021-02-23 18:00:00,595,Desktop,19,Boots, Chelsea Boots
259,2021-02-23 19:00:00,324,Desktop,7,Jackets, Denim Jacket
259,2021-02-23 20:00:00,567,Desktop,8,Shirts, Striped Shirt
259,2021-02-23 21:00:00,46,Mobile,3,Gloves, Driving Gloves
259,2021-02-23 22:00:00,353,Mobile,14,T-Shirts, Plain T-Shirt
260,2021-02-23 23:00:00,322,Mobile,10,Skincare, Cleanser
260,2021-02-24 00:00:00,137,Mobile,6,Shirts, Striped Shirt
260,2021-02-24 01:00:00,178,Mobile,8,Sandals, Gladiator Sandals
260,2021-02-24 02:00:00,414,Mobile,15,Makeup, Concealer
260,2021-02-24 03:00:00,405,Tablet,14,Sneakers, High-Top Sneakers
261,2021-02-24 04:00:00,71,Desktop,12,Boots, Combat Boots
261,2021-02-24 05:00:00,107,Desktop,1,Jewelry, Earrings
261,2021-02-24 06:00:00,324,Desktop,1,Watches, Analog Watch
261,2021-02-24 07:00:00,183,Desktop,11,Jeans, Skinny Jeans
261,2021-02-24 08:00:00,556,Mobile,16,Heels, Platform Heels
262,2021-02-24 09:00:00,111,Mobile,3,Swimwear, Swim Briefs
262,2021-02-24 10:00:00,257,Desktop,12,Gloves, Knit Gloves
262,2021-02-24 11:00:00,178,Mobile,8,Scarves, Fringe Scarf
262,2021-02-24 12:00:00,351,Desktop,8,Ties, Knit Tie
262,2021-02-24 13:00:00,418,Desktop,6,T-Shirts, Pocket T-Shirt
263,2021-02-24 14:00:00,568,Mobile,8,Ties, Bowtie
263,2021-02-24 15:00:00,417,Mobile,9,Boots, Chelsea Boots
263,2021-02-24 16:00:00,544,Mobile,7,Shorts, Chino Shorts
263,2021-02-24 17:00:00,299,Tablet,5,Accessories, Necktie
263,2021-02-24 18:00:00,423,Mobile,15,Watches, Analog Watch
264,2021-02-24 19:00:00,448,Desktop,9,Pants, Track Pants
264,2021-02-24 20:00:00,427,Mobile,9,Heels, Ankle-strap Heels
264,2021-02-24 21:00:00,373,Desktop,18,Ties, Woven Tie
264,2021-02-24 22:00:00,238,Desktop,4,Hoodies, Fleece Hoodie
264,2021-02-24 23:00:00,28,Mobile,10,Accessories, Necktie
265,2021-02-25 00:00:00,117,Mobile,9,Watches, Dress Watch
265,2021-02-25 01:00:00,535,Mobile,4,Backpacks, Daypack
265,2021-02-25 02:00:00,419,Mobile,19,Sweaters, Turtleneck Sweater
265,2021-02-25 03:00:00,157,Tablet,1,Heels, Block Heels
265,2021-02-25 04:00:00,308,Desktop,1,Dresses, Maxi Dress
266,2021-02-25 05:00:00,445,Desktop,6,Backpacks, Laptop Backpack
266,2021-02-25 06:00:00,446,Desktop,3,Pants, Jeans
266,2021-02-25 07:00:00,565,Desktop,13,Shorts, Athletic Shorts
266,2021-02-25 08:00:00,284,Mobile,2,Ties, Woven Tie
266,2021-02-25 09:00:00,141,Mobile,3,Hoodies, Athletic Hoodie
267,2021-02-25 10:00:00,528,Desktop,6,Ties, Bowtie
267,2021-02-25 11:00:00,373,Mobile,19,Shirts, Formal Shirt
267,2021-02-25 12:00:00,261,Mobile,3,Dresses, Maxi Dress
267,2021-02-25 13:00:00,337,Desktop,9,Jewelry, Earrings
267,2021-02-25 14:00:00,12,Desktop,2,Heels, Ankle-strap Heels
268,2021-02-25 15:00:00,122,Desktop,16,Watches, Sports Watch
268,2021-02-25 16:00:00,460,Mobile,9,Pants, Track Pants
268,2021-02-25 17:00:00,582,Desktop,14,Belts, Leather Belt
268,2021-02-25 18:00:00,336,Mobile,18,Swimwear, Swim Shirt
268,2021-02-25 19:00:00,135,Mobile,11,T-Shirts, Striped T-Shirt
269,2021-02-25 20:00:00,371,Mobile,2,Makeup, Concealer
269,2021-02-25 21:00:00,212,Mobile,14,Bags, Backpack
269,2021-02-25 22:00:00,15,Desktop,5,Jackets, Bomber Jacket
269,2021-02-25 23:00:00,10,Mobile,19,Heels, Wedge Heels
269,2021-02-26 00:00:00,175,Mobile,9,Hoodies, Pullover Hoodie
270,2021-02-26 01:00:00,103,Desktop,7,Skincare, Face Mask
270,2021-02-26 02:00:00,570,Mobile,16,Shirts, Graphic Shirt
270,2021-02-26 03:00:00,368,Desktop,7,Hats, Baseball Cap
270,2021-02-26 04:00:00,374,Mobile,2,Backpacks, Hiking Backpack
270,2021-02-26 05:00:00,7,Desktop,11,Skincare, Eye Cream
271,2021-02-26 06:00:00,242,Mobile,3,Hoodies, Athletic Hoodie
271,2021-02-26 07:00:00,124,Desktop,18,Suits, Business Suit
271,2021-02-26 08:00:00,184,Desktop,8,Suits, Casual Suit
271,2021-02-26 09:00:00,212,Mobile,14,Belts, Canvas Belt
271,2021-02-26 10:00:00,85,Desktop,16,Hats, Beanie
272,2021-02-26 11:00:00,304,Desktop,5,Jewelry, Ring
272,2021-02-26 12:00:00,111,Desktop,10,Hats, Trucker Hat
272,2021-02-26 13:00:00,345,Mobile,16,Makeup, Foundation
272,2021-02-26 14:00:00,60,Tablet,16,Jeans, High-rise Jeans
272,2021-02-26 15:00:00,304,Mobile,13,Swimwear, Rash Guard
273,2021-02-26 16:00:00,9,Mobile,11,Sweaters, Cable Knit Sweater
273,2021-02-26 17:00:00,252,Mobile,1,Backpacks, Laptop Backpack
273,2021-02-26 18:00:00,448,Mobile,2,Sweaters, Crewneck Sweater
273,2021-02-26 19:00:00,201,Mobile,6,Swimwear, Board Shorts
273,2021-02-26 20:00:00,431,Desktop,14,Accessories, Necktie
274,2021-02-26 21:00:00,350,Desktop,15,Jeans, Straight Jeans
274,2021-02-26 22:00:00,52,Desktop,4,Sweaters, Cardigan
274,2021-02-26 23:00:00,176,Desktop,10,Sneakers, Running Shoes
274,2021-02-27 00:00:00,425,Mobile,6,Hats, Wide Brim Hat
274,2021-02-27 01:00:00,354,Tablet,1,Scarves, Plaid Scarf
275,2021-02-27 02:00:00,379,Mobile,11,Backpacks, Canvas Backpack
275,2021-02-27 03:00:00,23,Desktop,10,Dresses, Summer Dress
275,2021-02-27 04:00:00,506,Desktop,15,Suits, Casual Suit
275,2021-02-27 05:00:00,121,Mobile,8,Accessories, Pocket Square
275,2021-02-27 06:00:00,584,Desktop,14,Sweaters, Cardigan
276,2021-02-27 07:00:00,464,Desktop,13,Ties, Silk Tie
276,2021-02-27 08:00:00,571,Tablet,16,Sandals, Flat Sandals
276,2021-02-27 09:00:00,345,Desktop,8,T-Shirts, Striped T-Shirt
276,2021-02-27 10:00:00,431,Mobile,12,Bags, Crossbody Bag
276,2021-02-27 11:00:00,462,Tablet,3,Shirts, Graphic Shirt
277,2021-02-27 12:00:00,358,Desktop,9,Jewelry, Bracelet
277,2021-02-27 13:00:00,271,Desktop,5,Dresses, Evening Dress
277,2021-02-27 14:00:00,18,Tablet,9,Ties, Bowtie
277,2021-02-27 15:00:00,521,Mobile,12,Backpacks, Daypack
277,2021-02-27 16:00:00,35,Desktop,8,Shirts, Printed Shirt
278,2021-02-27 17:00:00,325,Mobile,15,Accessories, Cufflinks
278,2021-02-27 18:00:00,316,Desktop,6,Sneakers, High-Top Sneakers
278,2021-02-27 19:00:00,490,Mobile,11,Sneakers, Canvas Sneakers
278,2021-02-27 20:00:00,491,Desktop,18,Bags, Crossbody Bag
278,2021-02-27 21:00:00,540,Desktop,7,Hats, Baseball Cap
279,2021-02-27 22:00:00,180,Desktop,6,Belts, Braided Belt
279,2021-02-27 23:00:00,427,Desktop,14,Shorts, Bermuda Shorts
279,2021-02-28 00:00:00,246,Mobile,8,Shirts, Striped Shirt
279,2021-02-28 01:00:00,531,Tablet,2,Jeans, High-rise Jeans
279,2021-02-28 02:00:00,17,Mobile,8,Boots, Combat Boots
280,2021-02-28 03:00:00,165,Mobile,10,Shorts, Athletic Shorts
280,2021-02-28 04:00:00,244,Tablet,7,Jackets, Blazer
280,2021-02-28 05:00:00,577,Desktop,3,Suits, Double-Breasted Suit
280,2021-02-28 06:00:00,443,Mobile,15,Shirts, Printed Shirt
280,2021-02-28 07:00:00,243,Desktop,17,Gloves, Wool Gloves
281,2021-02-28 08:00:00,411,Desktop,10,Sweaters, Cardigan
281,2021-02-28 09:00:00,223,Desktop,14,Ties, Bowtie
281,2021-02-28 10:00:00,451,Desktop,4,Sweaters, V-Neck Sweater
281,2021-02-28 11:00:00,518,Mobile,18,Shorts, Bermuda Shorts
281,2021-02-28 12:00:00,186,Desktop,2,Jewelry, Bracelet
282,2021-02-28 13:00:00,27,Desktop,11,Boots, Hiking Boots
282,2021-02-28 14:00:00,208,Desktop,9,Watches, Dress Watch
282,2021-02-28 15:00:00,182,Mobile,9,Jackets, Leather Jacket
282,2021-02-28 16:00:00,587,Desktop,8,Hats, Wide Brim Hat
282,2021-02-28 17:00:00,295,Tablet,17,Pants, Cargo Pants
283,2021-02-28 18:00:00,110,Desktop,18,Heels, Block Heels
283,2021-02-28 19:00:00,138,Desktop,5,Accessories, Necktie
283,2021-02-28 20:00:00,262,Mobile,17,Gloves, Touchscreen Gloves
283,2021-02-28 21:00:00,540,Desktop,17,Accessories, Necktie
283,2021-02-28 22:00:00,83,Desktop,12,Pants, Track Pants
284,2021-02-28 23:00:00,57,Desktop,13,Jewelry, Ring
284,2021-03-01 00:00:00,74,Mobile,5,Sweaters, Crewneck Sweater
284,2021-03-01 01:00:00,582,Desktop,19,Boots, Chelsea Boots
284,2021-03-01 02:00:00,160,Tablet,2,Jackets, Leather Jacket
284,2021-03-01 03:00:00,517,Desktop,7,Gloves, Touchscreen Gloves
285,2021-03-01 04:00:00,522,Desktop,16,Jeans, Skinny Jeans
285,2021-03-01 05:00:00,195,Desktop,18,Sandals, Platform Sandals
285,2021-03-01 06:00:00,329,Desktop,16,Sunglasses, Wayfarer Sunglasses
285,2021-03-01 07:00:00,95,Tablet,17,Pants, Chinos
285,2021-03-01 08:00:00,331,Mobile,12,Sandals, Gladiator Sandals
286,2021-03-01 09:00:00,222,Mobile,19,Dresses, Wrap Dress
286,2021-03-01 10:00:00,156,Desktop,17,Scarves, Infinity Scarf
286,2021-03-01 11:00:00,73,Mobile,10,Heels, Stiletto Heels
286,2021-03-01 12:00:00,67,Mobile,12,Belts, Canvas Belt
286,2021-03-01 13:00:00,347,Mobile,7,Heels, Platform Heels
287,2021-03-01 14:00:00,167,Tablet,9,Swimwear, Board Shorts
287,2021-03-01 15:00:00,11,Mobile,4,Jeans, Straight Jeans
287,2021-03-01 16:00:00,384,Mobile,10,Sneakers, Running Shoes
287,2021-03-01 17:00:00,113,Tablet,8,Boots, Knee-high Boots
287,2021-03-01 18:00:00,504,Mobile,1,Backpacks, Travel Backpack
288,2021-03-01 19:00:00,39,Desktop,6,Hoodies, Athletic Hoodie
288,2021-03-01 20:00:00,31,Tablet,9,Accessories, Pocket Square
288,2021-03-01 21:00:00,16,Mobile,18,Skincare, Face Mask
288,2021-03-01 22:00:00,90,Desktop,16,Accessories, Pocket Square
288,2021-03-01 23:00:00,361,Tablet,1,Dresses, Evening Dress
289,2021-03-02 00:00:00,84,Desktop,16,Skincare, Moisturizer
289,2021-03-02 01:00:00,248,Mobile,7,Sweaters, Turtleneck Sweater
289,2021-03-02 02:00:00,34,Desktop,1,Sweaters, Turtleneck Sweater
289,2021-03-02 03:00:00,384,Mobile,10,Watches, Analog Watch
289,2021-03-02 04:00:00,541,Desktop,4,Ties, Bowtie
290,2021-03-02 05:00:00,332,Desktop,10,Sunglasses, Cat-Eye Sunglasses
290,2021-03-02 06:00:00,399,Desktop,12,Watches, Digital Watch
290,2021-03-02 07:00:00,591,Tablet,16,Jeans, Bootcut Jeans
290,2021-03-02 08:00:00,510,Desktop,19,Swimwear, Swim Trunks
290,2021-03-02 09:00:00,223,Desktop,17,Skincare, Moisturizer
291,2021-03-02 10:00:00,200,Desktop,8,Sunglasses, Wayfarer Sunglasses
291,2021-03-02 11:00:00,551,Mobile,7,Ties, Bowtie
291,2021-03-02 12:00:00,230,Desktop,10,Watches, Dress Watch
291,2021-03-02 13:00:00,352,Desktop,2,Sunglasses, Round Sunglasses
291,2021-03-02 14:00:00,259,Desktop,2,Ties, Bowtie
292,2021-03-02 15:00:00,180,Desktop,9,Sweaters, Cardigan
292,2021-03-02 16:00:00,107,Mobile,13,Shirts, Printed Shirt
292,2021-03-02 17:00:00,13,Tablet,7,Heels, Ankle-strap Heels
292,2021-03-02 18:00:00,583,Tablet,8,Dresses, Cocktail Dress
292,2021-03-02 19:00:00,419,Mobile,16,Hats, Bucket Hat
293,2021-03-02 20:00:00,475,Desktop,2,Jewelry, Anklet
293,2021-03-02 21:00:00,330,Desktop,15,Sandals, Wedge Sandals
293,2021-03-02 22:00:00,163,Mobile,11,Dresses, Wrap Dress
293,2021-03-02 23:00:00,392,Mobile,4,Gloves, Wool Gloves
293,2021-03-03 00:00:00,384,Mobile,18,Heels, Stiletto Heels
294,2021-03-03 01:00:00,552,Mobile,18,Dresses, Maxi Dress
294,2021-03-03 02:00:00,365,Mobile,3,Backpacks, Canvas Backpack
294,2021-03-03 03:00:00,357,Mobile,16,Sunglasses, Wayfarer Sunglasses
294,2021-03-03 04:00:00,126,Desktop,10,Ties, Knit Tie
294,2021-03-03 05:00:00,324,Mobile,19,Sweaters, Cable Knit Sweater
295,2021-03-03 06:00:00,389,Mobile,6,Dresses, Summer Dress
295,2021-03-03 07:00:00,542,Mobile,19,Sneakers, Canvas Sneakers
295,2021-03-03 08:00:00,10,Desktop,16,Belts, Braided Belt
295,2021-03-03 09:00:00,342,Desktop,18,Sneakers, Running Shoes
295,2021-03-03 10:00:00,177,Tablet,17,Backpacks, Daypack
296,2021-03-03 11:00:00,268,Desktop,18,Backpacks, Laptop Backpack
296,2021-03-03 12:00:00,267,Desktop,4,Sneakers, Classic Sneakers
296,2021-03-03 13:00:00,497,Mobile,1,Dresses, Cocktail Dress
296,2021-03-03 14:00:00,99,Mobile,1,Swimwear, Swim Shirt
296,2021-03-03 15:00:00,527,Mobile,2,Jewelry, Bracelet
297,2021-03-03 16:00:00,593,Desktop,9,Suits, Casual Suit
297,2021-03-03 17:00:00,119,Mobile,17,Gloves, Wool Gloves
297,2021-03-03 18:00:00,141,Mobile,5,Jackets, Denim Jacket
297,2021-03-03 19:00:00,77,Desktop,11,Suits, Business Suit
297,2021-03-03 20:00:00,7,Mobile,12,Belts, Webbed Belt
298,2021-03-03 21:00:00,333,Mobile,11,Pants, Dress Pants
298,2021-03-03 22:00:00,75,Tablet,6,Sweaters, Cable Knit Sweater
298,2021-03-03 23:00:00,377,Mobile,8,Belts, Leather Belt
298,2021-03-04 00:00:00,450,Desktop,14,Skincare, Face Mask
298,2021-03-04 01:00:00,46,Mobile,10,Jackets, Leather Jacket
299,2021-03-04 02:00:00,19,Mobile,14,Heels, Platform Heels
299,2021-03-04 03:00:00,359,Mobile,12,Suits, Double-Breasted Suit
299,2021-03-04 04:00:00,240,Desktop,10,Accessories, Pocket Square
299,2021-03-04 05:00:00,545,Mobile,1,Dresses, Evening Dress
299,2021-03-04 06:00:00,539,Desktop,1,Dresses, Evening Dress
300,2021-03-04 07:00:00,34,Desktop,4,Jackets, Denim Jacket
300,2021-03-04 08:00:00,237,Desktop,9,Hats, Beanie
300,2021-03-04 09:00:00,484,Mobile,4,Dresses, Evening Dress
300,2021-03-04 10:00:00,12,Mobile,5,Jackets, Blazer
300,2021-03-04 11:00:00,388,Desktop,2,Jeans, High-rise Jeans
301,2021-03-04 12:00:00,46,Mobile,10,Shorts, Athletic Shorts
301,2021-03-04 13:00:00,172,Mobile,12,Pants, Track Pants
301,2021-03-04 14:00:00,282,Mobile,6,Jeans, Skinny Jeans
301,2021-03-04 15:00:00,356,Desktop,5,Backpacks, Laptop Backpack
301,2021-03-04 16:00:00,358,Mobile,6,Suits, Single-Breasted Suit
